Brand Name,Year,brandspend,branddose,brandclaims,avgspendperclaim,nomchngspend,nomchngdose,nomchngclaims,nomchngspendperclaim,perchngspend,perchngdose,perchngclaims
Atorvastatin Calcium,2014,1172434140,131773902.725,4114853,284.9273449136579,66687020,311726482.64,9268376,-14.932709199404043,1.39305442868638,5.243965543742058,4.877004289569064
Atorvastatin Calcium,2015,103702800,233861270.673,7128058,14.54853481831938,66687020,311726482.64,9268376,-14.932709199404043,1.39305442868638,5.243965543742058,4.877004289569064
Atorvastatin Calcium,2016,114611200,321997135.7,9709305,11.80426405391529,66687020,311726482.64,9268376,-14.932709199404043,1.39305442868638,5.243965543742058,4.877004289569064
Atorvastatin Calcium,2017,114558100,371171282.58,11168800,10.256974786906381,66687020,311726482.64,9268376,-14.932709199404043,1.39305442868638,5.243965543742058,4.877004289569064
Atovaquone-Proguanil HCl,2013,1065000,251668.16100000002,7694,138.4195476995061,944700,393450.291,12694,-39.84685788196637,0.8870422535211269,1.5633693568412892,1.6498570314530805
Atovaquone-Proguanil HCl,2014,1454700,332927.171,10562,137.72959666729787,944700,393450.291,12694,-39.84685788196637,0.8870422535211269,1.5633693568412892,1.6498570314530805
Atovaquone-Proguanil HCl,2015,1926700,432810.32,14412,133.6872051068554,944700,393450.291,12694,-39.84685788196637,0.8870422535211269,1.5633693568412892,1.6498570314530805
Atovaquone-Proguanil HCl,2016,2273900,926241.575,19845,114.5830183925422,944700,393450.291,12694,-39.84685788196637,0.8870422535211269,1.5633693568412892,1.6498570314530805
Atovaquone-Proguanil HCl,2017,2009700,645118.452,20388,98.57268981753973,944700,393450.291,12694,-39.84685788196637,0.8870422535211269,1.5633693568412892,1.6498570314530805
Atralin,2013,510000,75325,1671,305.2064631956912,-470500,-71635,-1589,176.50085387747953,-0.9225490196078432,-0.9510122801194822,-0.9509275882704967
Atralin,2014,517000,66684,1487,347.679892400807,-470500,-71635,-1589,176.50085387747953,-0.9225490196078432,-0.9510122801194822,-0.9509275882704967
Atralin,2015,650000,72196,1592,408.29145728643215,-470500,-71635,-1589,176.50085387747953,-0.9225490196078432,-0.9510122801194822,-0.9509275882704967
Atralin,2016,137000,11745,261,524.904214559387,-470500,-71635,-1589,176.50085387747953,-0.9225490196078432,-0.9510122801194822,-0.9509275882704967
Atralin,2017,39500,3690,82,481.7073170731707,-470500,-71635,-1589,176.50085387747953,-0.9225490196078432,-0.9510122801194822,-0.9509275882704967
Atripla,2013,519000000,7763283.688,258157,2010.4045212796864,-157000000,-3458521.688,-117709,567.0618719761806,-0.302504816955684,-0.4454972698403341,-0.45595897070387403
Atripla,2014,599000000,8450315.291,278415,2151.4645403444497,-157000000,-3458521.688,-117709,567.0618719761806,-0.302504816955684,-0.4454972698403341,-0.45595897070387403
Atripla,2015,623000000,8145288.001,267040,2332.9838226482925,-157000000,-3458521.688,-117709,567.0618719761806,-0.302504816955684,-0.4454972698403341,-0.45595897070387403
Atripla,2016,524000000,6425047,209828,2497.2834893341214,-157000000,-3458521.688,-117709,567.0618719761806,-0.302504816955684,-0.4454972698403341,-0.45595897070387403
Atripla,2017,362000000,4304762,140448,2577.466393255867,-157000000,-3458521.688,-117709,567.0618719761806,-0.302504816955684,-0.4454972698403341,-0.45595897070387403
Atropine Sulfate*,2013,1314300,348495.096,53323,24.647900530727828,7161530,195766.2749999999,41319,64.90885017192005,5.4489309898805445,0.5617475747779244,0.7748813832680082
Atropine Sulfate*,2014,1352200,436892.185,57633,23.462252528933078,7161530,195766.2749999999,41319,64.90885017192005,5.4489309898805445,0.5617475747779244,0.7748813832680082
Atropine Sulfate*,2015,6742000,511461.297,74255,90.79523264426638,7161530,195766.2749999999,41319,64.90885017192005,5.4489309898805445,0.5617475747779244,0.7748813832680082
Atropine Sulfate*,2016,5389600,542981.8809999999,86292,62.457701756825664,7161530,195766.2749999999,41319,64.90885017192005,5.4489309898805445,0.5617475747779244,0.7748813832680082
Atropine Sulfate*,2017,8475830,544261.3709999999,94642,89.55675070264788,7161530,195766.2749999999,41319,64.90885017192005,5.4489309898805445,0.5617475747779244,0.7748813832680082
Atrovent HFA,2013,42900000,2378804.587,182136,235.5382790881539,33300000,595222.8840000001,46465,97.79359610049357,0.7762237762237763,0.2502193274945119,0.25511156498440735
Atrovent HFA,2014,50700000,2639438.099,201866,251.15670791515163,33300000,595222.8840000001,46465,97.79359610049357,0.7762237762237763,0.2502193274945119,0.25511156498440735
Atrovent HFA,2015,63400000,3059890.146,231896,273.398419981371,33300000,595222.8840000001,46465,97.79359610049357,0.7762237762237763,0.2502193274945119,0.25511156498440735
Atrovent HFA,2016,73900000,3157462.42,238532,309.81168145154527,33300000,595222.8840000001,46465,97.79359610049357,0.7762237762237763,0.2502193274945119,0.25511156498440735
Atrovent HFA,2017,76200000,2974027.471,228601,333.3318751886475,33300000,595222.8840000001,46465,97.79359610049357,0.7762237762237763,0.2502193274945119,0.25511156498440735
Aubagio,2013,9070000,64800,2293,3955.516790231138,100930000,454687,16047,2042.3021846870738,11.127894156560089,7.016774691358025,6.998255560401221
Aubagio,2014,24400000,143812,5122,4763.764154627099,100930000,454687,16047,2042.3021846870738,11.127894156560089,7.016774691358025,6.998255560401221
Aubagio,2015,49500000,259705.03,9212,5373.4259661311335,100930000,454687,16047,2042.3021846870738,11.127894156560089,7.016774691358025,6.998255560401221
Aubagio,2016,84700000,407128,14343,5905.319668130795,100930000,454687,16047,2042.3021846870738,11.127894156560089,7.016774691358025,6.998255560401221
Aubagio,2017,110000000,519487,18340,5997.818974918212,100930000,454687,16047,2042.3021846870738,11.127894156560089,7.016774691358025,6.998255560401221
Augmentin,2013,678000,637276,4785,141.69278996865205,2002000,-153778,-1163,598.2299046751912,2.9528023598820057,-0.24130518017311176,-0.24305120167189131
Augmentin,2014,2120000,631351,4746,446.69195111672985,2002000,-153778,-1163,598.2299046751912,2.9528023598820057,-0.24130518017311176,-0.24305120167189131
Augmentin,2015,3420000,599865,4481,763.2224949787994,2002000,-153778,-1163,598.2299046751912,2.9528023598820057,-0.24130518017311176,-0.24305120167189131
Augmentin,2016,2860000,506290,3730,766.7560321715818,2002000,-153778,-1163,598.2299046751912,2.9528023598820057,-0.24130518017311176,-0.24305120167189131
Augmentin,2017,2680000,483498,3622,739.9226946438432,2002000,-153778,-1163,598.2299046751912,2.9528023598820057,-0.24130518017311176,-0.24305120167189131
Avalide,2013,33900,8128,216,156.94444444444446,-20200,-6208,-152,57.11805555555554,-0.5958702064896755,-0.7637795275590551,-0.7037037037037037
Avalide,2014,33800,7041,182,185.71428571428572,-20200,-6208,-152,57.11805555555554,-0.5958702064896755,-0.7637795275590551,-0.7037037037037037
Avalide,2015,32400,5436,148,218.9189189189189,-20200,-6208,-152,57.11805555555554,-0.5958702064896755,-0.7637795275590551,-0.7037037037037037
Avalide,2016,18400,2700,82,224.390243902439,-20200,-6208,-152,57.11805555555554,-0.5958702064896755,-0.7637795275590551,-0.7037037037037037
Avalide,2017,13700,1920,64,214.0625,-20200,-6208,-152,57.11805555555554,-0.5958702064896755,-0.7637795275590551,-0.7037037037037037
Avapro,2013,134000,35315,1085,123.50230414746544,-59200,-23822,-757,104.54647634033945,-0.4417910447761194,-0.6745575534475435,-0.6976958525345622
Avapro,2014,129000,30485,903,142.85714285714286,-59200,-23822,-757,104.54647634033945,-0.4417910447761194,-0.6745575534475435,-0.6976958525345622
Avapro,2015,86200,17572,511,168.68884540117418,-59200,-23822,-757,104.54647634033945,-0.4417910447761194,-0.6745575534475435,-0.6976958525345622
Avapro,2016,74300,12918,368,201.90217391304347,-59200,-23822,-757,104.54647634033945,-0.4417910447761194,-0.6745575534475435,-0.6976958525345622
Avapro,2017,74800,11493,328,228.0487804878049,-59200,-23822,-757,104.54647634033945,-0.4417910447761194,-0.6745575534475435,-0.6976958525345622
Avastin,2013,152000000,983802.273,103649,1466.487858059412,88000000,283293.95999999996,127413,-427.80559961795484,0.5789473684210527,0.2879582287771356,1.2292737990718674
Avastin,2014,161000000,1044685.262,123343,1305.3030978653026,88000000,283293.95999999996,127413,-427.80559961795484,0.5789473684210527,0.2879582287771356,1.2292737990718674
Avastin,2015,203000000,1214990.88,159295,1274.3651715370852,88000000,283293.95999999996,127413,-427.80559961795484,0.5789473684210527,0.2879582287771356,1.2292737990718674
Avastin,2016,230000000,1326487.299,193497,1188.648919621493,88000000,283293.95999999996,127413,-427.80559961795484,0.5789473684210527,0.2879582287771356,1.2292737990718674
Avastin,2017,240000000,1267096.233,231062,1038.6822584414572,88000000,283293.95999999996,127413,-427.80559961795484,0.5789473684210527,0.2879582287771356,1.2292737990718674
Avelox,2013,5620000,253353.026,28968,194.0071803369235,-5461000,-248002.026,-28459,118.37002987918652,-0.9717081850533807,-0.9788792733819568,-0.9824288870477769
Avelox,2014,1560000,61034.26,6663,234.12877082395318,-5461000,-248002.026,-28459,118.37002987918652,-0.9717081850533807,-0.9788792733819568,-0.9824288870477769
Avelox,2015,550000,19877,1972,278.9046653144016,-5461000,-248002.026,-28459,118.37002987918652,-0.9717081850533807,-0.9788792733819568,-0.9824288870477769
Avelox,2016,435000,15749,1541,282.28423101881896,-5461000,-248002.026,-28459,118.37002987918652,-0.9717081850533807,-0.9788792733819568,-0.9824288870477769
Avelox,2017,159000,5351,509,312.37721021611003,-5461000,-248002.026,-28459,118.37002987918652,-0.9717081850533807,-0.9788792733819568,-0.9824288870477769
Avelox IV,2013,306000,725689.257,1885,162.3342175066313,-197000,-581379.0789999999,-1353,42.553000538481484,-0.6437908496732025,-0.8011405341777025,-0.7177718832891247
Avelox IV,2014,185000,583403.9,1520,121.71052631578948,-197000,-581379.0789999999,-1353,42.553000538481484,-0.6437908496732025,-0.8011405341777025,-0.7177718832891247
Avelox IV,2015,122000,267050.701,911,133.91877058177826,-197000,-581379.0789999999,-1353,42.553000538481484,-0.6437908496732025,-0.8011405341777025,-0.7177718832891247
Avelox IV,2016,130000,319404.8,1091,119.15673693858845,-197000,-581379.0789999999,-1353,42.553000538481484,-0.6437908496732025,-0.8011405341777025,-0.7177718832891247
Avelox IV,2017,109000,144310.178,532,204.88721804511277,-197000,-581379.0789999999,-1353,42.553000538481484,-0.6437908496732025,-0.8011405341777025,-0.7177718832891247
Aviane,2013,6420000,7088021.163,191352,33.55073372632635,-2490000,777485.4190000007,17774,-14.758235423867546,-0.3878504672897196,0.10969005327728598,0.09288640829466122
Aviane,2014,5730000,6802031.619,188376,30.417887628997324,-2490000,777485.4190000007,17774,-14.758235423867546,-0.3878504672897196,0.10969005327728598,0.09288640829466122
Aviane,2015,4570000,6223389.378,169106,27.024469859141604,-2490000,777485.4190000007,17774,-14.758235423867546,-0.3878504672897196,0.10969005327728598,0.09288640829466122
Aviane,2016,4010000,6254729.24,170899,23.464151340850442,-2490000,777485.4190000007,17774,-14.758235423867546,-0.3878504672897196,0.10969005327728598,0.09288640829466122
Aviane,2017,3930000,7865506.582,209126,18.792498302458803,-2490000,777485.4190000007,17774,-14.758235423867546,-0.3878504672897196,0.10969005327728598,0.09288640829466122
Avita,2013,4180,4104.98,122,34.26229508196721,50920,14935.02,480,57.26594412069059,12.181818181818182,3.638268639554883,3.9344262295081966
Avita,2014,4780,2260,79,60.50632911392405,50920,14935.02,480,57.26594412069059,12.181818181818182,3.638268639554883,3.9344262295081966
Avita,2015,52300,16232.3,413,126.63438256658596,50920,14935.02,480,57.26594412069059,12.181818181818182,3.638268639554883,3.9344262295081966
Avita,2016,61100,18680,550,111.0909090909091,50920,14935.02,480,57.26594412069059,12.181818181818182,3.638268639554883,3.9344262295081966
Avita,2017,55100,19040,602,91.5282392026578,50920,14935.02,480,57.26594412069059,12.181818181818182,3.638268639554883,3.9344262295081966
Avodart,2013,4420000,975192.9,31570,140.00633512828634,-4048000,-910510.9,-29761,65.63213916690438,-0.9158371040723982,-0.9336726097985332,-0.9426987646499841
Avodart,2014,4090000,831200.18,27148,150.65566524237514,-4048000,-910510.9,-29761,65.63213916690438,-0.9158371040723982,-0.9336726097985332,-0.9426987646499841
Avodart,2015,4470000,777359.42,24580,181.85516680227826,-4048000,-910510.9,-29761,65.63213916690438,-0.9158371040723982,-0.9336726097985332,-0.9426987646499841
Avodart,2016,1180000,206711,6171,191.21698266083294,-4048000,-910510.9,-29761,65.63213916690438,-0.9158371040723982,-0.9336726097985332,-0.9426987646499841
Avodart,2017,372000,64682,1809,205.63847429519072,-4048000,-910510.9,-29761,65.63213916690438,-0.9158371040723982,-0.9336726097985332,-0.9426987646499841
Avonex,2013,70300000,51894.984,16480,4265.776699029127,-25110000,-22283.983999999997,-8969,1750.7324209282697,-0.3571834992887625,-0.42940535447510686,-0.5442354368932039
Avonex,2014,53400000,33994.004,11261,4742.03001509635,-25110000,-22283.983999999997,-8969,1750.7324209282697,-0.3571834992887625,-0.42940535447510686,-0.5442354368932039
Avonex,2015,50770000,39608.5,10021,5066.360642650434,-25110000,-22283.983999999997,-8969,1750.7324209282697,-0.3571834992887625,-0.42940535447510686,-0.5442354368932039
Avonex,2016,51840000,36519,9188,5642.14192424902,-25110000,-22283.983999999997,-8969,1750.7324209282697,-0.3571834992887625,-0.42940535447510686,-0.5442354368932039
Avonex,2017,45190000,29611,7511,6016.509119957396,-25110000,-22283.983999999997,-8969,1750.7324209282697,-0.3571834992887625,-0.42940535447510686,-0.5442354368932039
Axiron,2013,1870000,461956.45,4625,404.3243243243243,20000,-160183.45,-1642,229.26602096565222,0.010695187165775444,-0.34675011031884073,-0.35502702702702704
Axiron,2014,3010000,666893,6766,444.87141590304464,20000,-160183.45,-1642,229.26602096565222,0.010695187165775444,-0.34675011031884073,-0.35502702702702704
Axiron,2015,4040000,771330,7722,523.1805231805232,20000,-160183.45,-1642,229.26602096565222,0.010695187165775444,-0.34675011031884073,-0.35502702702702704
Axiron,2016,4180000,680661,6894,606.3243400058021,20000,-160183.45,-1642,229.26602096565222,0.010695187165775444,-0.34675011031884073,-0.35502702702702704
Axiron,2017,1890000,301773,2983,633.5903452899765,20000,-160183.45,-1642,229.26602096565222,0.010695187165775444,-0.34675011031884073,-0.35502702702702704
Azacitidine,2013,173900,585.67,171,1016.9590643274854,4470600,24819.985,9994,-560.0480953161721,25.707878090856813,42.37878839619581,58.44444444444444
Azacitidine,2014,2750000,6121.82,3197,860.1814200813262,4470600,24819.985,9994,-560.0480953161721,25.707878090856813,42.37878839619581,58.44444444444444
Azacitidine,2015,4288300,14817.026,6814,629.3366598180218,4470600,24819.985,9994,-560.0480953161721,25.707878090856813,42.37878839619581,58.44444444444444
Azacitidine,2016,4803400,32165.381,8214,584.782079376674,4470600,24819.985,9994,-560.0480953161721,25.707878090856813,42.37878839619581,58.44444444444444
Azacitidine,2017,4644500,25405.655,10165,456.91096901131334,4470600,24819.985,9994,-560.0480953161721,25.707878090856813,42.37878839619581,58.44444444444444
Azactam,2013,359000,7711.696,715,502.0979020979021,-128000,-2367.8459999999995,-114,-117.73850109956595,-0.35654596100278546,-0.3070460765050904,-0.15944055944055946
Azactam,2014,398000,20082.021,801,496.8789013732834,-128000,-2367.8459999999995,-114,-117.73850109956595,-0.35654596100278546,-0.3070460765050904,-0.15944055944055946
Azactam,2015,266000,7883.781,683,389.45827232796483,-128000,-2367.8459999999995,-114,-117.73850109956595,-0.35654596100278546,-0.3070460765050904,-0.15944055944055946
Azactam,2016,259000,5468.775,592,437.5,-128000,-2367.8459999999995,-114,-117.73850109956595,-0.35654596100278546,-0.3070460765050904,-0.15944055944055946
Azactam,2017,231000,5343.85,601,384.3594009983361,-128000,-2367.8459999999995,-114,-117.73850109956595,-0.35654596100278546,-0.3070460765050904,-0.15944055944055946
Azactam-Iso-Osmotic Dextrose,2013,62800,83330,219,286.7579908675799,-23900,-35537,-113,80.22314120789179,-0.3805732484076433,-0.4264610584423377,-0.5159817351598174
Azactam-Iso-Osmotic Dextrose,2014,49100,63410,161,304.96894409937886,-23900,-35537,-113,80.22314120789179,-0.3805732484076433,-0.4264610584423377,-0.5159817351598174
Azactam-Iso-Osmotic Dextrose,2015,53400,72975,231,231.16883116883116,-23900,-35537,-113,80.22314120789179,-0.3805732484076433,-0.4264610584423377,-0.5159817351598174
Azactam-Iso-Osmotic Dextrose,2016,46100,66865,144,320.1388888888889,-23900,-35537,-113,80.22314120789179,-0.3805732484076433,-0.4264610584423377,-0.5159817351598174
Azactam-Iso-Osmotic Dextrose,2017,38900,47793,106,366.9811320754717,-23900,-35537,-113,80.22314120789179,-0.3805732484076433,-0.4264610584423377,-0.5159817351598174
Azasan,2013,230000,45401.84,1054,218.21631878557875,632000,39903.490000000005,1057,190.1209621239428,2.747826086956522,0.8788958773477025,1.0028462998102468
Azasan,2014,304000,60819.5,1376,220.93023255813952,632000,39903.490000000005,1057,190.1209621239428,2.747826086956522,0.8788958773477025,1.0028462998102468
Azasan,2015,549000,64626.26,1482,370.44534412955466,632000,39903.490000000005,1057,190.1209621239428,2.747826086956522,0.8788958773477025,1.0028462998102468
Azasan,2016,772000,76236.326,1852,416.84665226781857,632000,39903.490000000005,1057,190.1209621239428,2.747826086956522,0.8788958773477025,1.0028462998102468
Azasan,2017,862000,85305.33,2111,408.33728090952155,632000,39903.490000000005,1057,190.1209621239428,2.747826086956522,0.8788958773477025,1.0028462998102468
Azathioprine,2013,2264548,7309656.976,113717,19.913891502589763,2752752,3517339.887,50659,10.609420903114234,1.2155856268005802,0.4811908272232992,0.44548308520274005
Azathioprine,2014,3248590,7773050.968,122677,26.48083992924509,2752752,3517339.887,50659,10.609420903114234,1.2155856268005802,0.4811908272232992,0.44548308520274005
Azathioprine,2015,5500200,10189668.385,143318,38.37759388213623,2752752,3517339.887,50659,10.609420903114234,1.2155856268005802,0.4811908272232992,0.44548308520274005
Azathioprine,2016,5371600,11283998.405000001,158443,33.90241285509615,2752752,3517339.887,50659,10.609420903114234,1.2155856268005802,0.4811908272232992,0.44548308520274005
Azathioprine,2017,5017300,10826996.863,164376,30.523312405703997,2752752,3517339.887,50659,10.609420903114234,1.2155856268005802,0.4811908272232992,0.44548308520274005
Azelastine HCl*,2013,85723000,4741439.807,236961,361.75995205962164,-63368000,9923636.796,442859,-328.8762475496043,-0.7392181794850856,2.092958510482257,1.8689109178303602
Azelastine HCl*,2014,17521808,6189462.868,314511,55.71127241972459,-63368000,9923636.796,442859,-328.8762475496043,-0.7392181794850856,2.092958510482257,1.8689109178303602
Azelastine HCl*,2015,21351000,9529851.073,461528,46.26154859510149,-63368000,9923636.796,442859,-328.8762475496043,-0.7392181794850856,2.092958510482257,1.8689109178303602
Azelastine HCl*,2016,23005000,12422768.101,571319,40.26647109583263,-63368000,9923636.796,442859,-328.8762475496043,-0.7392181794850856,2.092958510482257,1.8689109178303602
Azelastine HCl*,2017,22355000,14665076.603,679820,32.88370451001736,-63368000,9923636.796,442859,-328.8762475496043,-0.7392181794850856,2.092958510482257,1.8689109178303602
Azelex,2013,2130000,285295,7223,294.8913193963727,2380000,95025,3108,141.65886935592619,1.1173708920187795,0.33307628945477497,0.4302921223868199
Azelex,2014,3140000,337549.09,8722,360.0091722082091,2380000,95025,3108,141.65886935592619,1.1173708920187795,0.33307628945477497,0.4302921223868199
Azelex,2015,4720000,416591.001,11131,424.0409666696613,2380000,95025,3108,141.65886935592619,1.1173708920187795,0.33307628945477497,0.4302921223868199
Azelex,2016,5390000,452201,11986,449.69130652427833,2380000,95025,3108,141.65886935592619,1.1173708920187795,0.33307628945477497,0.4302921223868199
Azelex,2017,4510000,380320,10331,436.5501887522989,2380000,95025,3108,141.65886935592619,1.1173708920187795,0.33307628945477497,0.4302921223868199
Azilect,2013,2150000,144661.5,4756,452.0605550883095,-1352000,-107418.5,-3509,187.87529094216364,-0.6288372093023256,-0.7425507132167163,-0.7378048780487805
Azilect,2014,2680000,162973,5305,505.1837888784166,-1352000,-107418.5,-3509,187.87529094216364,-0.6288372093023256,-0.7425507132167163,-0.7378048780487805
Azilect,2015,3600000,200782.5,6519,552.2319374137138,-1352000,-107418.5,-3509,187.87529094216364,-0.6288372093023256,-0.7425507132167163,-0.7378048780487805
Azilect,2016,4320000,213957.5,6869,628.91250545931,-1352000,-107418.5,-3509,187.87529094216364,-0.6288372093023256,-0.7425507132167163,-0.7378048780487805
Azilect,2017,798000,37243,1247,639.9358460304732,-1352000,-107418.5,-3509,187.87529094216364,-0.6288372093023256,-0.7425507132167163,-0.7378048780487805
Azithromycin*,2013,134752100,109689380.359,8010276,16.82240412190541,-40601400,-14347460.201000005,-162437,-4.825381756895119,-0.3013043952561778,-0.1308008136616554,-0.020278577167628153
Azithromycin*,2014,125322910,105132460.344,7968410,15.72746758763668,-40601400,-14347460.201000005,-162437,-4.825381756895119,-0.3013043952561778,-0.1308008136616554,-0.020278577167628153
Azithromycin*,2015,129534280,109496435.737,8695518,14.89667205564982,-40601400,-14347460.201000005,-162437,-4.825381756895119,-0.3013043952561778,-0.1308008136616554,-0.020278577167628153
Azithromycin*,2016,113348970,107675209.1,8617221,13.153773124769575,-40601400,-14347460.201000005,-162437,-4.825381756895119,-0.3013043952561778,-0.1308008136616554,-0.020278577167628153
Azithromycin*,2017,94150700,95341920.15799999,7847839,11.997022365010292,-40601400,-14347460.201000005,-162437,-4.825381756895119,-0.3013043952561778,-0.1308008136616554,-0.020278577167628153
Azopt,2013,4230000,310283.001,30108,140.49422080510163,2570000,-55126.00099999999,-5300,133.61090657316345,0.6075650118203311,-0.1776636194130402,-0.17603294805367342
Azopt,2014,4730000,295499,28540,165.7323055360897,2570000,-55126.00099999999,-5300,133.61090657316345,0.6075650118203311,-0.1776636194130402,-0.17603294805367342
Azopt,2015,6830000,301088,29087,234.81280297039916,2570000,-55126.00099999999,-5300,133.61090657316345,0.6075650118203311,-0.1776636194130402,-0.17603294805367342
Azopt,2016,7480000,291219,27981,267.3242557449698,2570000,-55126.00099999999,-5300,133.61090657316345,0.6075650118203311,-0.1776636194130402,-0.17603294805367342
Azopt,2017,6800000,255157,24808,274.1051273782651,2570000,-55126.00099999999,-5300,133.61090657316345,0.6075650118203311,-0.1776636194130402,-0.17603294805367342
Azor,2013,4880000,920652,28822,169.31510651585594,-2150000,-626973,-19980,139.43856912313979,-0.44057377049180324,-0.6810097626464723,-0.6932204565956561
Azor,2014,4990000,846730.001,25807,193.3583911341884,-2150000,-626973,-19980,139.43856912313979,-0.44057377049180324,-0.6810097626464723,-0.6932204565956561
Azor,2015,6200000,889531,27422,226.0958354605791,-2150000,-626973,-19980,139.43856912313979,-0.44057377049180324,-0.6810097626464723,-0.6932204565956561
Azor,2016,5890000,729164,22227,264.99302649930263,-2150000,-626973,-19980,139.43856912313979,-0.44057377049180324,-0.6810097626464723,-0.6932204565956561
Azor,2017,2730000,293679,8842,308.75367563899573,-2150000,-626973,-19980,139.43856912313979,-0.44057377049180324,-0.6810097626464723,-0.6932204565956561
Aztreonam,2013,717000,12701.122,1091,657.1952337305224,341000,35412.742,838,-108.7245235179771,0.4755927475592747,2.7881585579604704,0.768102658111824
Aztreonam,2014,706000,19053.514,1182,597.2927241962775,341000,35412.742,838,-108.7245235179771,0.4755927475592747,2.7881585579604704,0.768102658111824
Aztreonam,2015,905000,21243.577,1574,574.9682337992376,341000,35412.742,838,-108.7245235179771,0.4755927475592747,2.7881585579604704,0.768102658111824
Aztreonam,2016,1063000,20832.978000000003,1873,567.5387079551522,341000,35412.742,838,-108.7245235179771,0.4755927475592747,2.7881585579604704,0.768102658111824
Aztreonam,2017,1058000,48113.864,1929,548.4707102125453,341000,35412.742,838,-108.7245235179771,0.4755927475592747,2.7881585579604704,0.768102658111824
Azurette,2013,3040000,1989470.346,52652,57.737597812048925,-1697000,-630045.3239999998,-13083,-23.79688664926998,-0.5582236842105264,-0.31668997995710757,-0.24848058953126184
Azurette,2014,2840000,1945140.263,51327,55.33150193855086,-1697000,-630045.3239999998,-13083,-23.79688664926998,-0.5582236842105264,-0.31668997995710757,-0.24848058953126184
Azurette,2015,2700000,2102308.171,59238,45.578851412944395,-1697000,-630045.3239999998,-13083,-23.79688664926998,-0.5582236842105264,-0.31668997995710757,-0.24848058953126184
Azurette,2016,2184720,1991027.7,56920,38.38229093464511,-1697000,-630045.3239999998,-13083,-23.79688664926998,-0.5582236842105264,-0.31668997995710757,-0.24848058953126184
Azurette,2017,1343000,1359425.022,39569,33.940711162778946,-1697000,-630045.3239999998,-13083,-23.79688664926998,-0.5582236842105264,-0.31668997995710757,-0.24848058953126184
B-Complex,2013,7450,6421.996,355,20.985915492957748,1300,-5023.996,-121,16.407246900204644,0.17449664429530198,-0.7823106710125637,-0.3408450704225352
B-Complex,2014,6920,4551.996,388,17.835051546391753,1300,-5023.996,-121,16.407246900204644,0.17449664429530198,-0.7823106710125637,-0.3408450704225352
B-Complex,2015,33400,7327.313,548,60.948905109489054,1300,-5023.996,-121,16.407246900204644,0.17449664429530198,-0.7823106710125637,-0.3408450704225352
B-Complex,2016,20400,3832.722,933,21.864951768488744,1300,-5023.996,-121,16.407246900204644,0.17449664429530198,-0.7823106710125637,-0.3408450704225352
B-Complex,2017,8750,1398,234,37.39316239316239,1300,-5023.996,-121,16.407246900204644,0.17449664429530198,-0.7823106710125637,-0.3408450704225352
BCG (Tice Strain),2013,370000,3772.26,3100,119.35483870967742,840000,5764.48,5499,21.35919780619652,2.27027027027027,1.5281237242395802,1.7738709677419355
BCG (Tice Strain),2014,411000,4151.351,3629,113.25434003857812,840000,5764.48,5499,21.35919780619652,2.27027027027027,1.5281237242395802,1.7738709677419355
BCG (Tice Strain),2015,529000,5185.041,4477,118.15948179584544,840000,5764.48,5499,21.35919780619652,2.27027027027027,1.5281237242395802,1.7738709677419355
BCG (Tice Strain),2016,980000,7364.461,6700,146.26865671641792,840000,5764.48,5499,21.35919780619652,2.27027027027027,1.5281237242395802,1.7738709677419355
BCG (Tice Strain),2017,1210000,9536.74,8599,140.71403651587394,840000,5764.48,5499,21.35919780619652,2.27027027027027,1.5281237242395802,1.7738709677419355
Baciim,2013,118000,51561,389,303.3419023136247,-107900,-51185.8,-20,-275.97062860088755,-0.9144067796610169,-0.9927231822501503,-0.05141388174807193
Baciim,2014,51600,2044,444,116.21621621621621,-107900,-51185.8,-20,-275.97062860088755,-0.9144067796610169,-0.9927231822501503,-0.05141388174807193
Baciim,2015,89100,1428,481,185.23908523908523,-107900,-51185.8,-20,-275.97062860088755,-0.9144067796610169,-0.9927231822501503,-0.05141388174807193
Baciim,2016,21000,585.4,330,63.63636363636363,-107900,-51185.8,-20,-275.97062860088755,-0.9144067796610169,-0.9927231822501503,-0.05141388174807193
Baciim,2017,10100,375.2,369,27.37127371273713,-107900,-51185.8,-20,-275.97062860088755,-0.9144067796610169,-0.9927231822501503,-0.05141388174807193
Bacitracin*,2013,283463,4533.101,2383,118.95216114141839,3670227,142195.681,39942,-25.53952085789801,12.947816822654103,31.36830196371094,16.761225346202266
Bacitracin*,2014,972395,56964.73,16811,57.84278151210517,3670227,142195.681,39942,-25.53952085789801,12.947816822654103,31.36830196371094,16.761225346202266
Bacitracin*,2015,2759620,227281.935,37568,73.45666524701873,3670227,142195.681,39942,-25.53952085789801,12.947816822654103,31.36830196371094,16.761225346202266
Bacitracin*,2016,3867650,132897.867,38820,99.63034518289541,3670227,142195.681,39942,-25.53952085789801,12.947816822654103,31.36830196371094,16.761225346202266
Bacitracin*,2017,3953690,146728.782,42325,93.41264028352037,3670227,142195.681,39942,-25.53952085789801,12.947816822654103,31.36830196371094,16.761225346202266
Bacitracin-Polymyxin,2013,423000,72430.625,20078,21.06783544177707,-163000,-13966.605000000003,-3694,-5.198694816777071,-0.38534278959810875,-0.19282734340619045,-0.18398246837334398
